name,tweet
 I feel like mean girls are the only really really loyal ones. Lemme find me a bitch that hurt my feelings lol,RT @OMAdoee
 @1stName_Bravo aye at least that bitch hot boxed lmao,RT @OMGDizzyStarz
 Don't talk behind my back I hate that pussy shit,RT @OMGitsBabyJoe
" I fucked your bitch a hunned times , what the fuck your bitch got on her mind? My fuckin dick..",RT @OMGitsBabyJoe
 Iggy Azalea that bitch &#128588;,RT @ONAdreamCHASE
 Tell these hoes that they gotta glo up one day.,RT @OPP_YouKnowMe
 &#8220;@fvxkgvld,RT @OSAY_it_aint_so
 mook gon wi 3-0 but this battle is bad,RT @OTBVA
 these judges are fuckin retarded,RT @OTBVA
 ......Roses&#127801;Are red Violets are blue.. You ain't gonna know when yo bitch tops The Crew &#128175;,RT @OTDsFinest
 Rumours that the boys will be touring around the world for OTRA Tour and it will end in the UK/Ireland as a welcome ho&#8230;,RT @OTRAUpdates2015
" you have a girlfriend, stop asking these hoes to be your bestfriend.",RT @O_MyGotti
 &#8220;@yadirasarmiento,RT @O_ShitItsLaura
 Good day with these 2 bitches @yadirasarmiento @Jessycaa_Rubi &#128536;&#9996;,RT @O_ShitItsLaura
 With ma bitch c,RT @O_ShitItsLaura
 Dance monkey dance,RT @O_tunj
 Joan Rivers said I was gay and Michelle was a tranny. Perhaps her death was no accident. See Clinton's and Ron Brown/Vin&#8230;,RT @ObamaStrawman
 &#8220;@MellyDaKing_,RT @ObeyKingKelvin
 If I was a top tier MC I would publicly announce that the point of my tour is to have sex w/the baddest bitches of each cit&#8230;,RT @ObieOneHHH
 The face you make when you see a hoe trying to preach on twitter http,RT @OfficialA1King
" Cheers to you, you stupid bitch. http",RT @OfficialAmiyah
 Lightskin bitches crying they ain't got no valentine. Bitch maybe you should've read some of them 400 unreads msgs. Yo&#8230;,RT @OfficialKingDre
 WTF did this bitch do? &#128514;&#128514; https,RT @OfficialKingDre
 bitch you guessed it https,RT @OfficialKingDre
" ""That's why you're so good at this game. Cause u sit on your unemployed nigger ass playing all day.""",RT @OfficiallyIce
" Lemme make sure I got this right. As good as the pussy is, I'm supposed to pull OUT when I bust? Nigga please.",RT @OfficiallyIce
 Lmaoooo RT @SourpowerDre,RT @OfficiallyIce
 Nigga. The homemade tuna salad wit the saltine crackers tho?,RT @OfficiallyIce
 RT @Manatti23,RT @OfficiallyIce
 U might be a faggot if u pull outta the pussy to bust bro.,RT @OfficiallyIce
 Hoes be getting loose then move to other cities once everybody finds out they a hoe lol.,RT @OfficiallyReid
 Most relationships end because bitches wanna take advice from their lonely ass single friends! &#128514;&#128514;&#128514;,RT @Officialsed_
 &#8220;@Satisfied_x,RT @OgMonday
 I make the pussy cringe http,RT @OhArias
 RT if bitches are thirsty but you Hungarian,RT @OhEmmeG
" just because you ""not official"" doesnt mean you can act like complete trash and be free from acting like a decent human being",RT @OhEmmeG
 I swear that bitch.... can not talk... but I love her attitude bruh.. #LHHATL,RT @OhLawdItsNiesha
 That hoe Brittish got the fuckin NERVE,RT @OhLawdItsNiesha
 That hoe ain't shit,RT @OhLawdItsNiesha
 This hoe swear to God that boy fuckin everybody..,RT @OhLawdItsNiesha
" @vin_chenzo1 I'm a joke having hoes ain't shit, I'm just looking for the first girl I loved when I'm in these bitches. That's &#8230;",RT @OhLeyo_
 Having hoes fun till you lose that girl that you really wanted over them hoes ..,RT @OhSnapsItsShaq
 I feel like no matter how much of a hoe she is if the right nigga put her in her place she gone change .,RT @OhSnapsItsShaq
 &#8220;@iDocLyfe,RT @OhSoDestinee
" a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 fo&#8230;",RT @OhWowThatsAwk
" Talmbout ""I graduate next month"" word? Congrats! What in? ""safe food handling"" bitch...if you don't flee from me with th&#8230;",RT @OhYouNanciHuh
 Amen. RT @IgnorantLesbian,RT @Oh_My_Nina
" Ion like bitches that do slick shit , just be straight up nd let me know wassup &#128129;&#128175;",RT @Oh_YeaBoo
 &#8220;@ItsNotHarold,RT @OhhMyyTodd
" Smack a bitch.

Bitches love hand prints on their ass.",RT @Ohhwhoops
 Got a bad ass bitch just bouncing on my dick!,RT @OleNoHoes
 No one told me The Military is the worst place to be a bitch trying to get all emotional ontop babe,RT @Oluwakaponeski
 Media be like,RT @OmarImranTweets
 we can't date if you're going to be a little bitch about everything,RT @Omgitsjudiee
 Today the day bitches let's turn tf' up ! &#128540;&#128520;&#128123;&#127867;&#128138;&#127881;&#127882; @hiagokoury @ZayZillaaa @Thompson_Era @_joshuahall_ @Blakeanthony98 http,RT @On1y_Jr
" ""@WhereYoHussleAt",RT @OnDave_
 It's been fuck bitches but a Queen&#128120; can get my time,RT @OneTimeForMoet
 What I know,RT @OneandOnlyTina
 Yankees Unveil Beautiful Derek Jeter Cage In Monument Park http,RT @OnionSports
" please bitch, i'm a BELIEBER &lt;3",RT @OnlyBiebs1D
" big booty bitches , big booty bitches ;*",RT @OnlyBiirdsTweet
" The way Tricksnipers act is just ugh. 89% of them are Chief Keef, Soulja Boy niggers. Absolute sewage waste",RT @OnlyRosee
 And ima keep fuckn like I love this bitch &#127908;&#128553;,RT @OoO_Mr_Perfect
 #GlizzyGang bitch,RT @Ooh_3b_kilt_em
" Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http",RT @OpWarriorTeam
 Fuck michelle obama. That monkey doesnt belong in the white house,RT @Opatz1
 Fuck tranny porn. Hermaphrodite porn is where it's at.,RT @OptimisticDoom
" I got hit on today!!!!

I'm back, bitches!!!

*dies*",RT @OptimisticDoom
" @Honda Wow, and we thought we were the only ones with a luxurious interior #OreoLove #StufOfLegend",RT @Oreo
" Dear dessert heaven, fangs so much for these Oreo Spooky Ball Vampires. #OreoCookieBalls http",RT @Oreo
" Woah, the depth of this Ollusion is unreal. #Ollusions http",RT @Oreo
 This bitch about to get dragged LMFAOO omg,RT @OsvaldoVause
 RT if you think twitter should change the bird logo to a badass bald eagle #Merica &#127482;&#127480;,RT @OurGreatAmerica
 @P0WERS_ @eGoaTizM @Blaztful powers U don't go outside ur tanks been on full for 2 months U anti social monkey,RT @OutTheOrdinary1
 The sound of wet pussy &#128571;&#128166; &gt;&gt;,RT @Overdoselove_
" Every zoo is a petting zoo, if you're not a pussy.",RT @OverlyManlyMann
 When hoes talk shit about other hoes... I'll just leave this here.,RT @Ovoxo_alamillo
" Little niggas love making their girlfriends look stupid, entertaining other bitches and so on, a real nigga would never&#128175;",RT @OwwKiana
" I got bitches""

Definition",RT @OxDictionary
 @1stBlocJeremiah Ctfu hell yea yo bitch ever got out?,RT @Oz_lito
 @1stBlocJeremiah ctfu bitch talm bout I needs my respect,RT @Oz_lito
 @1stBlocJeremiah ctfu u bloody but yes doe bitch ball out cracked hot dog in dat bitch,RT @Oz_lito
 Dis bitch wanna smoke all our weed,RT @Oz_lito
" ""Good pussy is pussy that makes you really think bout making her breakfast pussy that makes you think about being a father""",RT @PABLO_BAAIH
" If she thick and you get her pregnant, she gonna become fat, and you gonna be the nigga with the big bitch",RT @PATisDOPE
" Happy birthday, Bob Newhart! The comedic legend turns 85 today",RT @PBSAmerMasters
 gimmmmmie a hoodrat bitch,RT @PETTYfcknANN
 Stephen A. Smith Responds To People Calling Him An Uncle Tom/Sell-Out!&#128175; http,RT @PLANES_OVAlames
 Fucking bitches throwing THOTS,RT @POONSoaker
 Her pussy A1 if she can quote over 15 boosie quotes,RT @POONsoaker
 Y'all so trash @Cowboys,RT @POONsoaker
 You retarded if you say Birdmsn don't go hard.,RT @POONsoaker
 the timeline boring because all the hoes out right now probably getting fucked or planning too,RT @PRAYINGFORGEMS
 every time bobby bitch comes on https,RT @PRAYINGFORHEAD
 hide ur bitches or else http,RT @PRAYINGFORHEAD
 mmy nigga flavio said deuces hoe http,RT @PRAYINGFORHEAD
 no sex bitch i only want the decks bitch (yu-gi-oh),RT @PRAYINGFORHEAD
 pussy boy don't want war,RT @PRAYINGFORHEAD
 tyga used to be good before he got into this swag fag shit,RT @PRAYINGFORHEAD
 ya pussy stank @_ANGELSAMUELS http,RT @PRAYINGFORHEAD
 Yes Mimi bitch yo dumb ass got played,RT @PRETTYGIRLNEICE
 Undercover hoes,RT @PRIVALEDGE
 I never met a faithfull bitch,RT @PSQ_LOADUPP
" There's a different between a slut and a bitch...

A slut will sleep with anyone.

A bitch will sleep with anyone... But y&#8230;",RT @PS_IRuddYou
 I really hate attention seeking hoes. Hope they all die,RT @PacDaGoat
 You a hoe if you give your number to another nigga while you got a man,RT @PacDaGoat
 y'all be dick riding and praising these hoes that's why half of Miami feel like they celebs off this social media shit,RT @Pachino__
" You hoes wanna tweet and talk about equality then hope solo better never see her family again,and go to prison and never &#8230;",RT @Pacific_Tomb
 RT @Crucifixio,RT @Pacino718
 @HarlanCoben @taylor_TM @PhilWOTG they are both bitches.,RT @PacmanJonez
" I don't even delete my typos, it is what it is bitch",RT @PacmansBack
 My mom paid $5 to hold this monkey &amp; look what he did &#128553;&#128514; http,RT @PapaRockk_
" This beat deserves Hennessey, a bad bitch, &amp; a bag of weed. The Holy Trinity",RT @Papa_Erwin
 I hate bitches who be laughing with they teeth. That shit is scary as fuck to witness. Like cover your mouth hoe.,RT @Papa_Woodall
 My monday bitch keep her ass up and face down,RT @PapasPaid
 My tuesday bitch man I aint even hit it yet just finger pop her pussy just to sit and get the kitty wet,RT @PapasPaid
 Im a pimp tho no limp hoe,RT @PapiRawAf
 The fact that all y'all hoes gettin pregnant wit no ring on ya finger &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,RT @Papi_Chulo25
" I'm a tramp, ho, AND a slut.",RT @ParadoxicalMike
 When they run out of dick inside the pussy. RT @VizyIsIgnant,RT @ParisBurned
" If I could be anywhere on earth right now, you know it would be Yankees Stadium",RT @ParkerHouk1
 If you open a beer and don't finish it you are what is known as a little bitch,RT @Partyprobs
 Texas ranchers,RT @PatVPeters
 @zzachbarness @AGrisbhy @WhiteboiColeman had to help my Gma move bitch!,RT @Patt_Bentancur
 #teabagger math http,RT @PattyChocMilk
 @HomSec @LyndaG1963 Honey pot Harf is the state dept version of pussy Paltrow,RT @PaulIzzo2
 Maury 65 years old and still exposing hoes.. &#128175;,RT @Pbn_Rico
" These hoes be acting up.. &amp; you know what, Imma let em..",RT @Pearls_N_Kisses
 &#8220;@ApeezyBaby,RT @PedroBALLOUT
 Someone who claims they're a bad bitch shouldn't get offended so easily.,RT @PenguinGraham
 How i eat the pussy http,RT @Permatrippin
 #YesAllMen these hoes ain't loyal,RT @Persianboi10
 Retweet if you see the bird. http,RT @Perspective_pic
 bitch http,RT @Petahhdagod
 On this day 1941 the #Yankees Joe DiMaggio goes 0 for 3 with a walk vs Cleveland #Indians to end his 56 game hitting streak,RT @PeteRose_14
 @savanigga Sav is a fag,RT @PeterpandaCat
 Eddy and teezy get no pussy so I don't know why they always talking about that shit. They've never taken anyone's girl eit&#8230;,RT @Peteypab620
 S/O yo bitch http,RT @Peteypab620
 Don't trust hoes they ain't loyal !,RT @Pettigrew33
" LOL favorite line tho ---&gt; RT @_bendoneit
You say no to ratchet pussy, juicy j cant.",RT @PhillyDaBoss323
" ""Eating pussy"" ... makes sense. RT @Minnie__804",RT @PhillyTheBoss
 Thick red bones in style or nah? &#127817; http,RT @PhuckedFame
 Going as Candace for Halloween lmao ugly bitch,RT @Phuneas
" It goes from ""baby"" to ""hoe"", "" I love you"" to "" Fuck you I hate you"", "" I need you"" to "" Fuck off"" from "" You're my eve&#8230;",RT @PickinUpGirls
 My main bitch &amp; my side bitch mad @ me i could by give 2 fucks,RT @PimpSquadJones
 #MyGoalFor2012 UnHoe these bitches,RT @PimpUncleJoe
 Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,RT @Pimp_TigerWoods
" Cleary dark skinned niggas fuck better than light skinned niggas...
The proofs in the bitch face&#128528;&#128528; http",RT @PimpinNPanderin
" ""@StayWavyBruh",RT @Pinche_Adina
 LMFAO WTF &#8220;@MakeMeSpazz,RT @PinkDuckTwist
" If a hoe is talking to your man, she's not the problem, he is. The fact that hoes feel welcomed reflects on how he acts behi&#8230;",RT @PinkSapph
 &#8220;@Capt_Slapa_Ho,RT @PinkieDeville
 &#8220;@Coled_Marley,RT @PinkkGlock
 Lmao these niggas act like lil bitches,RT @Pinkypromise_12
" Move dat muscle hoe &#128548; 
""Tell me watchu mad foe""&#128170;&#128514; https",RT @PizzaBeforeHoes
" A silent protest in Philadelphia, performance artists protest the murder of Mike Brown while passerby's mock it. http",RT @PlMPCESS
" In the fashion world ""urban"" definitely means ""stolen from black people"" it's ghetto on us, and urban on them haha http",RT @PlMPCESS
 im so fucking done with @sprint i fucking hate you guys and your insurance policy is trash and omg square the fuck up,RT @PlMPCESS
 Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;,RT @PlainBlack_D
" @ThoughtsOfRandy stop following ""bad bitches"" and ya won't get spammed",RT @PluggedInPiff
 Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,RT @PluggedInPiff
 I don't burn bridges.. tf I look like holding a grudge and being a lil bitch. Shit happens. You'll be fine.,RT @Plurizard
" You go back and forth with a girl, youre a ""bitch"" you let her disrespect, youre a ""bitch"" LOL",RT @PoeticGenius19
 Them bitches prolly had to pay Beyonc&#233; 100 million to perform 5 minutes &#128530;,RT @PoiiNtGuaRd
 Charlie Sheen gets it http,RT @Pointdexter
 Follow this fag @ShinSnipes it's his birthday today,RT @Pointstacked
" This white boy reached 999 in flappy bird, im so done with life...",RT @PoisonedKissx3
" #YesWeDid attack, harass, threaten, mock and bully any woman or minority who dared not fall in line with our progressive a&#8230;",RT @PolitiBunny
 Liberal Head Explosion,RT @PoliticalLaughs
" Hahahaha he missed the shit out that hoe!!!!!!!!!!

#Houston Texans",RT @PolliePopThaDJ
" After sex a bitch be like ""so what are we?"" And you like ""probably parents cause I ain't pull out""",RT @Poochda63
 I go to take the trash out and a darkskin nigga stole my damn garbage,RT @Poochda63
 They're YOUNG LADIES RT @BodiedXO,RT @Poochda63
 @Thompson_Era cuff her crazy boy you might not ever find another especial not these dirty crew fucking party hoes out here &#8230;,RT @PoohSavage
 @Thompson_Era fr mane on some 100 shit cuff her if she made you that happy in one night cause these hoes for everybody fr,RT @PoohSavage
 Niggaz talk more than bitches these days..,RT @Pooh_foe
 #EndoftheWorldConfessions I follow all of these retards on Twitter because they're all a bunch of morons &amp; I need g ...,RT @PookieHuny
 &#8220;@GrandHustla_,RT @PopeBeLoud
 Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,RT @PornAndCole
 I love how sweet girls have sweet pussies http,RT @PornPunter
 Good pussy will change your life.,RT @Pornhub
" somewhere between ""i need therapy"" and ""bitch, im fine""",RT @Positivital
 Eat it with milk RT @80sbaby4life,RT @PostPrettyPussy
 i got bitches an i know some killlllllas fuck y'all,RT @Pouyalilpou
 this bitch is no help at all http,RT @Pouyalilpou
 @WaldoKillz3 @hidalgoparadise @D_41395 @olgadontshred lmao that hashtag had me dying princess hoe needs to get a Twitter lol,RT @PowBlocks
" Fucked all of tyga bitches ""@karyewest",RT @PowPowTheeEnd
" Green/yellow fuel pump&gt;&gt;&gt;&gt;&gt;
#dieselstation",RT @PowerCumminMax
 Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;,RT @PreeMasterFlex_
 Fuck you bitch I'm actin brand new &#128526;,RT @PresidentRJRock
 If you can stick one finger in your pussy and feel all 4 walls . Your still tight &#128076;,RT @PrettyFlyyHippy
 My car insurance is trash !!!,RT @PrettyMillz
 To my EX that bitch can have you. &#128080;,RT @Pretty_N_Purrls
 Everybody pregnant . You bitches waste no time,RT @PrettyndHated
" It ain nun to cut dat bitch awf 

- Verizon",RT @Priceless_KP
